id_cliente,id_emprestimo,id_historico,idade_cliente,salario_cliente,tipo_propriedade,tempo_trabalho,motivo_emprestimo,pontuacao_emprestimo,valor_emprestimo,taxa_juros,salario_emprestimo,tempo_como_cliente,INADIMPLENTE,POSSIBILIDADE_INADIMPLENCIA
ZWyJDfiY-rAGA,7HyYpjXs-Ysum,mRYIvdeu-h4Jb,30.0,38220.0,financiado,1.0,pessoal,C,25000.0,12.84,0.36,5.0,0,0.0
GMchOelY-Djbb,qRGcbRJ3-QGy9,4q9pD6QQ-DXhx,27.0,40000.0,alugado,1.0,saude,B,5000.0,9.99,0.08,2.0,0,0.0
wbWFRzHW-Zfub,Ml7SITDl-mJtQ,6Zi07c6w-b5af,22.0,56400.0,financiado,6.0,pessoal,B,4200.0,9.91,0.08,5.0,0,1.0
1mzRTI2P-xJC0,ImbhPypy-gRt6,YMJb5OXS-jl9J,48.0,80000.0,financiado,0.0,quitar,B,15000.0,11.86,0.21,7.0,0,0.0
Z8dD98DR-goG7,mu6Gx5eI-4gkq,c17JHQvl-H1rs,22.0,160000.0,alugado,0.0,reforma,C,6000.0,13.11,0.31,9.0,0,1.0
mrcjYPHi-3brG,bbcnAzdr-pqua,yBivO4jB-FvjW,23.0,62500.0,alugado,7.0,saude,B,12000.0,10.37,0.2,8.0,1,0.0
0Ht5Pphd-rhQa,QJoi9RYO-cQAQ,UyJD1OAm-hwio,30.0,50000.0,financiado,3.0,quitar,A,28000.0,7.9,0.09,3.0,0,0.0
9rE5EsHv-zfks,quPPtAgv-LFRZ,H5gtfQdR-OTGk,22.0,60000.0,financiado,2.0,ensino,A,8000.0,7.49,0.14,4.0,1,0.0
XU6EK79e-k92m,E0v380RY-Nov7,Tn6Exis0-H4u2,26.0,52703.0,financiado,5.0,pessoal,C,4200.0,13.35,0.1,4.0,1,0.0
mj8WmU4Z-gyFf,nTEGC6PI-sniP,xzRWRgtl-YPfk,21.0,50000.0,alugado,5.0,quitar,B,25000.0,9.99,0.52,3.0,1,1.0
QC5xI9Wq-XAMb,N4kEPzjA-WBPi,iKwkSy1O-oWPC,23.0,26000.0,alugado,3.0,saude,A,3800.0,6.03,0.04,12.0,0,0.0
uuZ9CSTj-XC14,a2WlQg0K-eW4d,xya09eZJ-67vU,37.0,36000.0,alugado,2.0,risco,E,15000.0,16.35,0.21,6.0,0,0.0
hYs6bQQX-EmE9,JzF7RmJC-Lub4,2MKRCQYp-fmFR,28.0,200000.0,alugado,0.0,saude,B,12000.0,11.99,0.46,10.0,1,1.0
1PsWhaFL-4oyT,eSkbjg8X-9ff0,7YrcMPfX-cq1j,26.0,64700.0,financiado,5.0,ensino,B,5000.0,10.99,0.2,2.0,1,0.0
QYELTaBX-yN78,MtYDGwns-S6Gk,lqtIUcBH-UKrH,37.0,40000.0,proprio,1.0,pessoal,B,14000.0,11.14,0.08,3.0,0,0.0
Dgc1W7Zr-FiEg,0Z2QrIBg-jxbq,w3eSs9QX-uvnK,44.0,80160.0,financiado,13.0,risco,C,11000.0,14.26,0.04,2.0,1,0.0
LoDeL90q-JecM,DFxPZSD2-Zwho,j6TvRvuP-Y4jv,24.0,48000.0,alugado,8.0,ensino,C,10000.0,13.72,0.48,2.0,0,1.0
H14l3kln-Ihum,6evpoxpH-1P1L,w58EaiZu-PwCr,30.0,40000.0,financiado,9.0,saude,D,3150.0,15.62,0.05,8.0,1,1.0
nlcemzLI-EObU,7My53RT5-XNg3,GilpfA1D-nYih,37.0,14000.0,alugado,0.0,ensino,B,15000.0,11.89,0.22,10.0,0,0.0
Zks7XdT5-Thw8,7XvCuqdu-WA8Y,a5hXLiRX-6BPu,22.0,86000.0,financiado,6.0,quitar,B,11000.0,12.42,0.13,3.0,0,0.0
bkr0Ez5g-yJTr,IfMaTg5D-s7BR,ITCtZ8Xe-a5ai,27.0,47000.0,alugado,6.0,reforma,A,9000.0,6.03,0.14,4.0,0,0.0
eLP4Lj4F-xKFf,ZZNPdSfg-nFsF,CF9Bo8lW-kc9H,29.0,120000.0,proprio,3.0,quitar,B,12000.0,11.11,0.4,8.0,0,1.0
TK7kdTZy-LPWF,vnoqHOap-YZ2Z,y7cg05B3-KHe6,23.0,36000.0,alugado,0.0,saude,C,18000.0,13.85,0.29,3.0,1,0.0
o4yi874X-RGpB,XONg1v0q-Rwo7,TcYEvJJr-Jkda,38.0,49000.0,financiado,10.0,pessoal,B,5525.0,11.36,0.06,3.0,0,0.0
xeYSAK65-Gvwh,hX6wA1X6-D8hF,LJrXZvEo-IJpJ,33.0,55920.0,financiado,9.0,risco,B,10400.0,12.21,0.12,4.0,0,0.0
OrhmTlGj-7nkH,hgCximqT-H5pg,1HIksjbq-7xlD,27.0,87360.0,alugado,1.0,saude,D,5000.0,16.49,0.03,2.0,1,1.0
bq1jBzhz-FMaj,LM30uaJW-RCXB,w9iR6Oxt-S2dr,22.0,31000.0,alugado,4.0,saude,A,7000.0,7.9,0.17,3.0,0,0.0
KXwW2GIr-7ZY9,w6luzkHO-szM4,WaNiabc4-2mGI,24.0,51630.0,alugado,0.0,risco,A,8000.0,8.49,0.2,10.0,0,0.0
AOYsXDxK-avgO,to9OMOKT-y1Tc,SGZFXRa0-LhTE,27.0,20000.0,alugado,0.0,quitar,F,25000.0,19.13,0.18,3.0,0,1.0
gQAvtxjX-rnUB,q9SYszwA-Yscn,PK1D2Enm-nLTE,35.0,15000.0,proprio,3.0,quitar,E,20400.0,17.74,0.4,3.0,0,1.0
8oTLh5BN-2c7y,7HYJef2J-N1yj,x8mjO1KO-y2l6,25.0,45000.0,financiado,3.0,saude,C,7000.0,13.99,0.08,9.0,0,0.0
HhOSdTCs-XhoO,QND7Z9vd-zeMb,hCv99o41-56N4,26.0,201450.0,financiado,2.0,risco,D,12000.0,14.46,0.4,4.0,0,1.0
PgWjO5bp-ncGF,X5WC8BBI-ydoK,e8RcWq58-zdlF,22.0,16094.0,financiado,2.0,ensino,A,10000.0,8.0,0.34,5.0,0,0.0
sOhkjxha-2BpL,Ha9nqaZc-NxsL,oIiHTQrp-tuPW,28.0,31200.0,alugado,3.0,reforma,D,5000.0,15.7,0.17,10.0,0,1.0
g5XwtNvk-Svzd,nSDWxcON-2MRi,tgHGpCCA-zqj4,33.0,60000.0,alugado,2.0,risco,B,3200.0,11.49,0.27,2.0,0,1.0
gt8G0U55-A96y,sRY88xrT-LolM,knJM2cHe-1DCH,23.0,100000.0,financiado,5.0,risco,B,25000.0,9.99,0.18,2.0,0,0.0
Y8XZKmin-6cMi,8YNzvfZw-6pJh,CmiRnTK6-HflY,24.0,41000.0,financiado,3.0,reforma,B,6900.0,10.65,0.06,4.0,0,0.0
TqwilC86-9yAY,nbxmAgwK-gGJf,zzCiovDa-iTOA,34.0,95000.0,alugado,5.0,reforma,A,7000.0,5.79,0.08,2.0,1,0.0
DqDOBwWY-tcDy,AHwvZQWh-2UY9,byIR9pdO-jUxb,22.0,50004.0,alugado,0.0,reforma,A,6000.0,5.42,0.25,3.0,1,0.0
gi9QPnWG-cMFH,lqlUwRNd-fp3x,deK0gDOr-qBiL,32.0,38052.0,alugado,16.0,pessoal,B,18000.0,11.49,0.23,3.0,0,0.0
a43n9Xkq-CzGd,9QMNrlLu-uF2J,QtHZPNhr-dtSL,28.0,51000.0,proprio,2.0,quitar,C,7500.0,11.97,0.08,3.0,0,0.0
PkySfLyZ-ohlO,4jzx7Thg-nFyF,YEaqUqyw-iLTZ,28.0,60000.0,proprio,12.0,risco,C,14125.0,12.99,0.32,4.0,0,0.0
gn25ETRU-X47p,wjni35Wf-MjiE,jByI3wkm-UL1v,24.0,30000.0,alugado,2.0,quitar,A,3000.0,5.79,0.11,8.0,0,0.0
RWbSh650-piMj,MoA8RAqJ-ijiD,5CDF360N-B4f5,23.0,69000.0,alugado,5.0,pessoal,B,10000.0,9.88,0.17,3.0,0,0.0
AlB38mi2-zG0K,ssIsIsG4-8k6A,TfMi0C4A-oXpp,26.0,113050.0,financiado,4.0,saude,A,3500.0,6.17,0.15,3.0,0,0.0
62PoNdWK-GRsy,wx8X1o1D-3Ica,r7PHhleO-wMQS,29.0,62532.0,alugado,6.0,saude,D,18000.0,17.27,0.24,2.0,1,1.0
tlJMlo9r-debd,d3H7y9Ha-6I2U,ZeRiSOIb-k3IF,26.0,48000.0,proprio,10.0,quitar,B,10500.0,10.74,0.29,3.0,0,0.0
lxTFKrr0-pJXZ,w1wDviEt-zoKA,iWYTsIG7-W6CY,22.0,115200.0,alugado,0.0,quitar,A,7000.0,8.63,0.15,3.0,0,0.0
6GwsFjFw-YypZ,Dx1slMGM-8mKb,gkaz5H0a-YGcr,24.0,72000.0,alugado,6.0,saude,C,20000.0,14.27,0.09,2.0,0,0.0
m9pL6aAY-SEQK,HNErC0Eg-ZmvS,W2YUIQqe-bye5,25.0,50280.0,financiado,0.0,risco,A,12000.0,5.79,0.15,4.0,1,0.0
SbCAcvFE-yiY2,Kzthf8Xj-zHM1,iDDiZ1Un-Y4N8,27.0,33000.0,financiado,7.0,pessoal,C,35000.0,12.68,0.24,3.0,0,0.0
itKfBUm8-CMs7,nKJCUjak-mYFC,w1SBprds-adw3,25.0,105000.0,financiado,9.0,quitar,A,8000.0,8.59,0.2,4.0,0,0.0
rqvU6Dv9-zhyo,qXY684sv-SPNM,RJYeihbt-u8Op,28.0,52000.0,alugado,12.0,quitar,F,12500.0,18.62,0.33,3.0,0,1.0
1qSXhOuQ-LHL7,3ST15IWr-iqtQ,oKHJ8cBL-uIU5,29.0,45600.0,financiado,7.0,quitar,B,5000.0,9.99,0.1,9.0,1,0.0
jjMFyZIv-sBi1,aQ8pGJKU-E1aW,gd432IGi-aD2J,28.0,159000.0,alugado,5.0,ensino,B,4000.0,10.0,0.15,7.0,0,1.0
ssaanqET-Gv6U,hA8SwPmH-Rp6E,9w6K7OYg-dyvs,31.0,55000.0,financiado,9.0,quitar,A,35000.0,7.49,0.36,7.0,0,0.0
HmEWIYlU-qflj,xQJfCKLp-j0WS,TDP3K8WJ-kNCz,25.0,70000.0,alugado,8.0,saude,B,4000.0,10.99,0.28,2.0,0,1.0
tlJaTjGF-m2Bu,kJKfwFRR-eKgM,9nIdY7EL-v9cH,26.0,45000.0,proprio,2.0,risco,G,19000.0,20.48,0.26,9.0,0,1.0
ckOFiu3G-U5fz,icwfb3HF-NQwF,bpd31Ggl-A2qa,23.0,45000.0,financiado,2.0,risco,C,10000.0,12.73,0.13,9.0,0,0.0
NzliTtxD-EUOT,Hi8iu2ew-LFSB,SPnZq5bF-ZFZ9,23.0,45000.0,alugado,0.0,quitar,A,6000.0,7.51,0.15,11.0,0,0.0
CoCoPFO2-XtAw,ig9Cr7fD-oyYY,SjUxxWAw-JBwl,26.0,48000.0,alugado,1.0,quitar,A,9000.0,7.88,0.17,4.0,0,0.0
LwPGrBkH-eNv8,MuHH83Tk-GP7K,WUWDJw8i-MncC,24.0,50000.0,alugado,8.0,saude,D,9000.0,15.37,0.31,4.0,0,1.0
LkeRrKwH-0Rbj,bvwtz0Ii-myCC,y3GgWrNO-ju0D,22.0,36000.0,financiado,6.0,pessoal,C,1600.0,12.53,0.06,20.0,1,0.0
oKsvnRj6-PFoF,4xjygjw8-RvSC,6qICDqLE-pyCT,31.0,39996.0,proprio,8.0,ensino,B,2000.0,9.88,0.04,7.0,0,0.0
X8qHDOM4-FEN3,KOz7e5DM-7d6F,OUjbiWe4-3LTi,31.0,75000.0,financiado,3.0,saude,A,10000.0,7.29,0.14,14.0,1,0.0
dYd7Tue7-osNO,CKhKFxEQ-K3Tp,uWctHPwi-tYpb,24.0,22680.0,alugado,9.0,quitar,A,24250.0,11.12,0.76,4.0,0,1.0
kAYpe6NF-PsTg,zGIsvJTz-Wnk8,1Nuj7hnd-JdZR,27.0,60000.0,proprio,11.0,ensino,A,1200.0,7.68,0.04,3.0,1,0.0
vpPk1c8B-ArgZ,uFlaF5go-CfsI,jF08rAPo-3Q8d,27.0,53000.0,alugado,7.0,reforma,D,12350.0,14.96,0.11,4.0,0,1.0
t7yKSUdk-HzXR,SKU1xSEn-Heoj,unERbZ1J-Ezs3,23.0,50000.0,alugado,1.0,reforma,C,5000.0,12.53,0.09,9.0,1,0.0
6PRyhChC-jmHC,B0MHq0mO-bLP5,g4pCIe80-WDdE,38.0,313000.0,financiado,0.0,quitar,E,1200.0,17.56,0.02,9.0,0,1.0
HpkCZvGq-0hqZ,cBSrxk2O-suFa,Ada3C0Pp-QoTP,23.0,70000.0,alugado,2.0,reforma,A,6000.0,7.29,0.09,8.0,0,0.0
edJJKB4d-3KWF,xOLNd7Fe-1vMl,PCvU7yBc-UUMh,31.0,96000.0,proprio,3.0,saude,A,7200.0,8.9,0.24,6.0,0,1.0
I0hgOhxX-i1EI,x17x0SAX-ilWZ,c5BK39eY-m9hs,29.0,37000.0,alugado,1.0,pessoal,A,7500.0,8.9,0.05,4.0,0,0.0
oOGM8HgW-PlAl,hqIHXP1c-7C0O,WaEUMq8v-9dzw,23.0,30000.0,alugado,0.0,reforma,A,7000.0,8.49,0.06,2.0,0,0.0
BKnHhYwx-iAtY,6Hs8n9ai-ixy6,BO4EArCn-jqXP,26.0,90000.0,alugado,1.0,saude,D,6000.0,14.96,0.17,7.0,0,0.0
eMZRtAbQ-irc2,2tc2zRHF-CTyY,eXqk3vUD-tbnF,21.0,25200.0,alugado,5.0,ensino,B,10600.0,10.99,0.14,2.0,0,0.0
LeKK4s3L-eMPj,vp2gJhTT-B9Kl,nv5Coovo-0lxI,30.0,78000.0,alugado,12.0,ensino,A,12000.0,7.66,0.13,4.0,0,0.0
5Is2fwPJ-75he,qKy51wZM-tS7Q,h821T48s-WyvM,33.0,148000.0,financiado,17.0,pessoal,C,20000.0,15.27,0.4,10.0,0,0.0
vHeTDKsr-JzaR,1P1AERHp-JK6K,83pfX6Dh-TgYT,25.0,133000.0,financiado,8.0,pessoal,A,2000.0,7.29,0.02,3.0,1,0.0
RhhJEXc5-YZsg,GOSfOFTS-RXpY,1TywTQoL-7CQ4,22.0,60000.0,financiado,6.0,ensino,C,6500.0,12.73,0.15,17.0,1,0.0
ewyKuaGk-BAxg,qavaKuv7-Z9Bo,sJ2oYRUC-93ES,34.0,64000.0,financiado,2.0,saude,D,4000.0,16.49,0.16,4.0,0,1.0
QGWOIbAP-aWox,NlwOWuF9-9qK7,cGd7ykHc-YQ8X,26.0,55000.0,alugado,10.0,quitar,A,3000.0,7.05,0.06,3.0,0,0.0
JzeD8XvI-xlzk,46ywyLNi-fRTE,yGdEN8rA-04Dq,23.0,58500.0,financiado,6.0,saude,D,11000.0,15.33,0.27,2.0,1,1.0
mt2GCGPF-0hCX,2Jf4pwcH-1PMa,TRv33iOf-l12h,33.0,72000.0,alugado,6.0,pessoal,B,3000.0,10.25,0.03,17.0,0,0.0
fy0rgnqI-x9K9,nPqysLiv-Br2E,fjunIOvW-SjOT,30.0,39000.0,alugado,1.0,ensino,A,5600.0,6.03,0.1,10.0,0,0.0
BvKsMeRr-XgDY,3fbg7vt9-vuhM,YnmzMlJx-kJRS,30.0,30000.0,financiado,3.0,pessoal,B,25000.0,11.83,0.17,10.0,0,0.0
9RhS7TiI-l8NB,hytOeT1J-O8UH,8MW0KJwU-pnhT,23.0,24960.0,alugado,0.0,pessoal,B,19000.0,11.36,0.39,4.0,0,0.0
3gcpUiRF-UkCD,rYgHFTkD-0504,lZjLtQA4-ayDO,27.0,72000.0,alugado,3.0,saude,A,9000.0,8.49,0.09,7.0,0,0.0
CtMvKIvj-PxKl,TnABWQ2t-uuQr,DTxJtgFX-rN6B,32.0,67000.0,proprio,12.0,quitar,C,35000.0,16.11,0.35,4.0,0,1.0
6OhvN063-oBPp,Ujfw8w2s-BFRl,B7zCTO09-z01P,26.0,226000.0,financiado,4.0,quitar,D,22000.0,13.67,0.32,8.0,0,1.0
UtufdwGu-aSwW,AtaFdR9B-stfc,O80zTzyR-UKKR,28.0,55000.0,proprio,7.0,pessoal,A,15000.0,7.9,0.32,6.0,0,1.0
CQyknoGa-lI50,FNjeYhJr-u0Uf,K68pzLi9-hZct,23.0,69000.0,alugado,4.0,risco,A,15000.0,6.03,0.35,2.0,0,0.0
1XH1IuiI-zoTQ,sNjZNNLX-7ZHC,Se8L9c3x-mcty,22.0,36000.0,financiado,6.0,ensino,D,35000.0,18.25,0.23,3.0,0,1.0
iSjJTQuU-fQHg,ryZmkBhT-dQn2,6aCH8KFH-STI3,26.0,127000.0,financiado,10.0,ensino,B,18000.0,10.39,0.09,2.0,0,0.0
XE84waLq-ox7U,1lnIMWA5-frbx,puYCkNTh-pUeB,29.0,58000.0,financiado,8.0,saude,A,7200.0,7.49,0.27,2.0,1,0.0
hodyamIJ-tA2M,aGj8Zwqy-T6Wj,0gcto8ll-C0RO,27.0,77000.0,financiado,0.0,reforma,A,4000.0,5.42,0.07,8.0,0,0.0
k5HRYp8P-WRAm,IDaNQq1U-2Zjn,8INFiQNp-lACF,31.0,55200.0,alugado,5.0,saude,B,10000.0,11.71,0.17,4.0,0,0.0
uHZxxrga-4y1b,4nOXZxAR-dk7m,1MfHAjWG-59sM,23.0,38000.0,financiado,5.0,risco,B,4000.0,9.45,0.14,5.0,1,0.0
CGnWNPjx-vRMi,OLBiKEg3-RNpi,G4nYhWqe-5qrF,26.0,46800.0,financiado,3.0,quitar,D,4500.0,16.07,0.1,4.0,1,1.0
SxNXORPT-6Ask,ZBToriIH-TE6C,PyHqINJa-eK7j,28.0,18000.0,alugado,9.0,risco,C,6600.0,12.84,0.09,2.0,0,0.0
2DBqPfaR-Wtd4,CK50SgA4-6edZ,ec2lUMFn-sqgk,32.0,62217.0,financiado,2.0,quitar,A,12000.0,6.17,0.32,14.0,0,1.0
Is23yxhe-R1i6,tBWh7a2k-b03M,JbT5zivY-LmDm,24.0,65000.0,financiado,7.0,ensino,A,5000.0,6.92,0.21,2.0,0,0.0
LJsvjgdP-299E,i9ptmJwx-E9po,ZmhmWTpw-Ab7B,27.0,54000.0,alugado,1.0,quitar,G,8000.0,20.52,0.27,8.0,0,1.0
J92vnAl0-2g5X,ZFGnjWUt-z1UY,YUtTZ2LQ-Pjdp,25.0,22000.0,alugado,3.0,pessoal,E,10000.0,16.0,0.12,10.0,1,0.0
ydLhZCcs-7YRG,CMAyWYxB-3uBQ,ZWogYHuA-MTzC,32.0,25000.0,alugado,4.0,quitar,A,4575.0,7.51,0.04,3.0,0,0.0
4XGPQO2v-HIUF,Sk1N629H-zFkG,s4rzDJ0k-p9qt,37.0,85000.0,alugado,5.0,pessoal,B,10000.0,10.59,0.12,10.0,0,0.0
vbOoph04-6vxv,86iaiJr3-BAWz,bn1tt7Hh-U4Pj,24.0,43200.0,alugado,3.0,saude,A,13000.0,7.51,0.09,14.0,0,0.0
JM3ryOKf-6nKH,mfaFaOAm-idwH,9rnwUPSC-8n9x,34.0,106000.0,alugado,3.0,ensino,D,21000.0,12.36,0.5,14.0,0,1.0
troBTQ9L-N15b,LCS0pXob-Mk4F,yFE9gweA-eFr7,39.0,44000.0,financiado,2.0,risco,B,5000.0,11.89,0.1,9.0,0,0.0
Ba4bvNNt-6M9e,cUpEbQSn-hndn,WucNf1vL-2hkl,42.0,45000.0,alugado,1.0,pessoal,B,12000.0,11.26,0.21,2.0,0,0.0
0X9bRdTL-tU97,TrXUL0yB-WWXy,td14Zjog-2heF,36.0,25200.0,financiado,0.0,ensino,B,18000.0,10.25,0.32,2.0,1,1.0
deLmsRYh-h3v5,Ojmw6Qa1-wYoN,2ZYe7Pv4-WQSg,24.0,130000.0,financiado,2.0,risco,E,8000.0,17.39,0.11,2.0,0,0.0
DscQULjB-2goQ,rG6Avrqx-uaGt,c5F7rQcl-oxdQ,25.0,36228.0,alugado,4.0,risco,C,11500.0,12.53,0.25,4.0,0,0.0
I9bCjdZz-leui,BqNifJpS-ukQ4,dWMevHir-8sNS,35.0,87000.0,alugado,6.0,pessoal,C,15000.0,13.16,0.22,5.0,0,0.0
y1sO9Z2U-8LZK,TEt3XLjR-y9h9,4kHx55U2-2mES,36.0,39996.0,alugado,1.0,risco,D,3000.0,16.89,0.04,3.0,0,0.0
Lo9hbmzq-QiTt,rSmk3Csr-eAgu,7RPfwspc-zD1s,28.0,108000.0,alugado,2.0,ensino,A,5000.0,7.75,0.11,6.0,0,0.0
cnTkgNgX-72JF,OQYyJxEW-b5cb,9eJYKZTb-T2UN,31.0,117516.0,financiado,3.0,ensino,A,10200.0,6.62,0.16,6.0,0,0.0
W9GOB11R-530I,YvIQBauu-y9Eb,LTWFM4yE-ty78,34.0,90000.0,financiado,7.0,saude,B,18000.0,12.53,0.21,9.0,0,0.0
eaC2BWKc-mhGT,Pps0oBH1-Gerv,cNWhOoTD-C8cI,25.0,93000.0,alugado,3.0,pessoal,D,10300.0,16.29,0.39,12.0,0,1.0
IKm6orWx-l9kN,TpsKDRfs-cFuf,6sOQPZUF-9dU0,21.0,11000.0,financiado,3.0,quitar,A,8000.0,5.42,0.15,3.0,0,0.0
cszsmkD8-nFGK,vmbOa62i-85wM,mDH2UXng-feN2,27.0,50000.0,alugado,3.0,ensino,D,11200.0,17.49,0.2,10.0,0,0.0
HSpD19um-FeRw,mnlKWqI6-8KLP,Z5rc1OGs-61xQ,38.0,90000.0,financiado,9.0,ensino,A,4000.0,7.51,0.1,8.0,0,0.0
poBM7oSH-kclD,uJY3GUv4-aBtu,dZ8iQ6Q9-cbaL,29.0,46873.0,financiado,9.0,saude,C,8500.0,13.16,0.27,2.0,0,0.0
Nfm9EIet-n4IZ,u6Q1ToBN-ISpI,7FL6sMC6-wSRo,24.0,36000.0,financiado,2.0,risco,C,5500.0,14.65,0.07,7.0,0,0.0
CcyP53Ch-S2tD,CAh2gxij-6x4a,2XrUZUpB-3t2I,28.0,125000.0,financiado,8.0,risco,B,11300.0,9.91,0.36,15.0,1,0.0
dPqGyEWG-o4vb,8MHjyRdY-Iueq,2bbd0duD-9HrB,22.0,30000.0,proprio,3.0,pessoal,B,5500.0,10.99,0.18,8.0,0,0.0
rJ04p9iR-dRGz,OoRL4zEr-YXaQ,3IhpfbbQ-n7WU,34.0,50004.0,alugado,5.0,ensino,B,15000.0,10.74,0.27,9.0,0,0.0
970XGi1z-Kk74,MEQdG0v3-dDE7,5gaLvess-qZNG,29.0,36000.0,alugado,0.0,saude,D,7800.0,15.58,0.21,17.0,0,0.0
TgM1BTLl-ZiGe,EUruPCtR-L04Q,CTqlUWEk-ojGw,26.0,70000.0,financiado,3.0,saude,D,6000.0,12.92,0.19,3.0,0,1.0
x3CpWw3Z-EYwl,XlzS55yH-tX5r,Eq0cyof8-n9ED,41.0,100000.0,alugado,3.0,saude,A,12000.0,8.07,0.6,6.0,0,1.0
aA6d866d-WnDg,8ASIT9qY-W43z,vpnnJxKy-ynUZ,25.0,30000.0,alugado,5.0,ensino,A,5000.0,9.32,0.12,3.0,1,0.0
fHWXngjG-MYJc,nzwlsOuu-X6rn,eHFpqYF2-FTpn,32.0,54000.0,financiado,6.0,quitar,E,25000.0,17.93,0.09,5.0,0,1.0
FuypEe4X-ps5b,jyi6vw9K-HH5r,yTa1jCtd-jUTH,23.0,44000.0,financiado,2.0,ensino,A,3000.0,7.68,0.07,5.0,0,0.0
ZdaR1NtJ-vk4c,ElEBT9Du-SSBR,B3W2HGka-gFPK,27.0,76860.0,alugado,4.0,risco,B,12000.0,11.48,0.4,4.0,0,1.0
LiJh6Z6J-rmUZ,P675MDlu-wxmT,lIIvEYGR-uHEy,24.0,74900.0,financiado,5.0,risco,C,6000.0,12.99,0.14,13.0,0,1.0
DS1Yt3db-kcOg,lWH4XDY4-cWlm,R9huD0GB-6E8h,43.0,175436.0,alugado,1.0,quitar,D,4000.0,16.77,0.1,2.0,0,1.0
FqarPqEK-OKZS,0J0me21U-w6Lf,nUIr60Wb-a0sg,24.0,90996.0,financiado,0.0,ensino,A,3000.0,7.66,0.07,4.0,0,0.0
pRTGLMwP-37Dn,bDcyuRcg-Z8et,tKfAg0Ut-ZJTd,29.0,28000.0,alugado,8.0,quitar,E,16000.0,16.45,0.18,2.0,0,1.0
xJxIybNL-ezrS,W8v4DvSe-eOfr,Fds20BNw-kjDX,23.0,43000.0,alugado,1.0,saude,B,9150.0,10.59,0.3,9.0,0,0.0
unY0b8eG-IYPX,bGq8Bgha-ZKw6,sXWKB56k-eEdw,33.0,34000.0,alugado,4.0,reforma,A,20000.0,7.51,0.4,4.0,0,1.0
9wLSiY7T-E1pH,uLNp2k7x-5J9C,NH41F2n6-pxrg,40.0,72000.0,financiado,18.0,risco,D,12300.0,14.96,0.17,4.0,0,0.0
Pm19O8MP-25WF,wrj1Ms9e-U3LR,IddCkj5H-RWXq,22.0,28880.0,financiado,4.0,quitar,C,3000.0,6.76,0.1,4.0,0,0.0
3QrrKxYs-Ksf9,1FhBj20q-UMeu,KhlBpc5y-5LEm,43.0,122500.0,financiado,4.0,pessoal,B,4800.0,10.99,0.02,2.0,0,0.0
eZoJPkfY-cxWf,cc20aexo-5yFL,YE8KF7lG-4M69,36.0,53000.0,alugado,5.0,saude,C,25000.0,12.98,0.17,3.0,0,0.0
JB9LCsFs-Ldw2,WYD4PEQw-qkcw,WtkEXsUG-j9tt,21.0,35000.0,financiado,5.0,saude,B,5500.0,10.25,0.06,4.0,0,0.0
niHdqAgb-kCjE,t3MnKnzk-wIMh,SJY9e22Q-D9pR,28.0,130000.0,financiado,0.0,risco,E,15000.0,18.39,0.45,9.0,1,0.0
LHqQeLWv-bhxE,0fPKyL7T-AsRH,bYBZiwN3-P2nc,30.0,100000.0,proprio,0.0,ensino,A,4000.0,5.42,0.04,4.0,0,0.0
nruxQkb9-4hi1,pTYcMedF-PU4U,HYNO3gLK-JLC9,28.0,80569.0,financiado,2.0,quitar,D,2500.0,15.65,0.06,4.0,0,1.0
iJth0DL9-y3Gy,YvdYf6iW-gu9E,2sBpbtU3-yvWX,34.0,45000.0,financiado,1.0,saude,A,12000.0,7.29,0.13,2.0,0,0.0
yv86b5Ow-ywPM,p3Dxt6Mo-Cy3w,hYqLGGmW-p6K3,26.0,105400.0,financiado,6.0,risco,B,8000.0,9.91,0.23,2.0,0,0.0
rdqcgF4b-kDO4,5mgZTuy1-8Qzw,DeZh7KvN-qKGB,26.0,30000.0,alugado,2.0,ensino,D,8000.0,15.21,0.18,6.0,0,1.0
rOqxWhR2-31q7,7KINBk2n-KPDX,bIE2MDF0-pNzY,25.0,90000.0,financiado,9.0,ensino,B,13750.0,10.83,0.34,4.0,0,0.0
CEuOdnGy-nb7e,hGjXsAOo-2Hea,1SK7AAI3-blin,31.0,219996.0,financiado,3.0,ensino,A,12000.0,7.51,0.1,2.0,0,0.0
oik3kat2-ldSL,fINnZUCx-h91O,sS44QQEZ-UloW,29.0,48000.0,financiado,1.0,ensino,B,10000.0,10.0,0.18,12.0,0,0.0
qfYMcoNi-J5j2,lEGqOZfD-B68A,FINOSpOg-BWU1,29.0,74000.0,alugado,0.0,ensino,G,13000.0,21.21,0.09,5.0,0,1.0
qYG97CQA-X3Sy,iTHzMIQH-L687,syvvStng-AqDR,22.0,50000.0,alugado,1.0,saude,B,12250.0,11.49,0.47,3.0,0,1.0
iYqgtksx-8mMH,pM6xJevx-B8zO,c09fqHnt-hJXm,23.0,56000.0,alugado,2.0,reforma,A,5000.0,8.59,0.07,7.0,0,0.0
4Bl5JP7F-8RLm,JAQuc2AL-2JQN,CZwUXdeZ-kJ51,24.0,65158.0,financiado,9.0,pessoal,B,1200.0,10.99,0.05,2.0,0,0.0
OaCt0qXH-edgp,pCgkCCcG-IBjh,Q4a6wnO2-c8lw,23.0,91000.0,financiado,3.0,risco,B,5000.0,12.69,0.1,2.0,0,0.0
