loan_id,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,loan_id
5hcf3Flx-cs9J,Education,A,6500,5.99,0,0.15,5hcf3Flx-cs9J
JsZTKAh1-u6Y7,Homeimprovement,B,20000,9.99,0,0.29,JsZTKAh1-u6Y7
QrawyTww-ox3E,Venture,A,6600,8,0,0.13,QrawyTww-ox3E
bwvTEMLY-ru6H,Medical,C,9600,13.22,0,0.08,bwvTEMLY-ru6H
wl4DLleb-6qdg,Venture,A,6500,5.79,0,0.1,wl4DLleb-6qdg
zLZhW3Pe-Ai5v,Debtconsolidation,B,1600,10.25,0,0.05,zLZhW3Pe-Ai5v
SzHp1OpN-tzxu,Medical,B,22500,11.36,0,0.23,SzHp1OpN-tzxu
OFxtj7u7-B7cI,Debtconsolidation,A,8500,6.62,0,0.1,OFxtj7u7-B7cI
OUiKlBx8-aGmm,Education,D,7500,13.24,1,0.32,OUiKlBx8-aGmm
wL5P5K7E-QTQZ,Venture,C,3000,14.35,0,0.06,wL5P5K7E-QTQZ
nKHFBCmx-bgB4,Homeimprovement,A,10000,NULL,0,0.13,nKHFBCmx-bgB4
l2oB0BrX-Z02X,Venture,A,12800,6.92,0,0.17,l2oB0BrX-Z02X
MvpiIK7q-rHD4,Venture,C,3600,13.49,0,0.07,MvpiIK7q-rHD4
5e9IQaCK-pBuv,Education,A,4800,5.79,0,0.14,5e9IQaCK-pBuv
OZY98sSS-YSEy,Education,A,6000,8,0,0.04,OZY98sSS-YSEy
v11LCBeJ-6bpf,Venture,E,6400,16.82,1,0.2,v11LCBeJ-6bpf
lGQEQDlE-yd1m,Medical,A,14500,7.29,0,0.28,lGQEQDlE-yd1m
8WNPU9Dz-H9Bu,Debtconsolidation,D,8000,15.99,1,0.22,8WNPU9Dz-H9Bu
qdDQiwiD-xoe6,Debtconsolidation,E,4800,16.45,1,0.09,qdDQiwiD-xoe6
S85ybgCA-WZws,Homeimprovement,B,32500,9.99,1,0.5,S85ybgCA-WZws
N57L7WmD-P6ew,Personal,C,10000,11.66,1,0.12,N57L7WmD-P6ew
jF9lD48c-aHDf,Education,C,6725,6.62,NULL,0.1,jF9lD48c-aHDf
woCECXsm-JqOj,Venture,A,4000,7.88,0,0.07,woCECXsm-JqOj
NFXsp9p1-8rxU,Venture,B,10000,6.62,0,NULL,NFXsp9p1-8rxU
5qeqn7pA-GNgU,Education,A,3625,6.99,0,0.18,5qeqn7pA-GNgU
1Ctc6lWA-kSnK,Personal,A,12000,5.42,0,0.08,1Ctc6lWA-kSnK
WqlsTM0k-CSFY,Debtconsolidation,C,10000,NULL,1,0.04,WqlsTM0k-CSFY
kPBeXdxu-jW8L,Education,C,12000,13.35,0,0.18,kPBeXdxu-jW8L
8YxLlMhZ-oPEi,Medical,A,10000,7.49,0,0.16,8YxLlMhZ-oPEi
DKrFrQyy-zSUm,Personal,D,10000,13.87,1,0.19,DKrFrQyy-zSUm
UOUbhp1H-J7Hb,Education,E,22200,19.42,1,0.15,UOUbhp1H-J7Hb
NY17Y7Cp-5m9Y,Personal,A,5000,5.42,0,0.09,NY17Y7Cp-5m9Y
QNlPg05t-HTBj,Personal,A,4800,7.49,0,0.02,QNlPg05t-HTBj
qfZtHxNf-seZ4,Medical,B,7500,10.99,0,0.3,qfZtHxNf-seZ4
IflIm0sK-5JHo,Homeimprovement,A,4000,5.42,0,0.06,IflIm0sK-5JHo
hARf3I6L-hCoO,Personal,D,6000,15.33,0,0.19,hARf3I6L-hCoO
2QX3eqOy-MeyY,Education,A,10000,7.88,0,0.13,2QX3eqOy-MeyY
q3dXyPcC-ef19,Education,B,9000,NULL,0,0.16,q3dXyPcC-ef19
NdHcBCfr-OWij,Education,E,25000,16.35,1,0.59,NdHcBCfr-OWij
eqGggawG-7DqN,Medical,D,1500,NULL,1,0.08,eqGggawG-7DqN
XoshpfJZ-naGm,Medical,C,15000,13.79,0,0.19,XoshpfJZ-naGm
WEoNjTFZ-c9N1,Medical,A,15000,7.88,0,0.16,WEoNjTFZ-c9N1
ntWJYick-cbnF,,D,14000,7.88,0,NULL,ntWJYick-cbnF
4shLuXp2-CUO0,Medical,C,11000,NULL,0,0.09,4shLuXp2-CUO0
Rh7qiSgw-BIUG,Debtconsolidation,A,18000,NULL,1,0.32,Rh7qiSgw-BIUG
epMaJ0Wr-RQw2,Homeimprovement,B,11000,10.71,0,0.18,epMaJ0Wr-RQw2
8PjoJGba-xGkR,Personal,C,17375,14.27,0,0.36,8PjoJGba-xGkR
gbSoRAHk-0nxU,Venture,D,7000,16.02,0,0.06,gbSoRAHk-0nxU
sWEO2WMp-xkXf,Education,D,20000,16,1,0.61,sWEO2WMp-xkXf
H60JRkh7-tWjz,Homeimprovement,A,6000,NULL,0,0.15,H60JRkh7-tWjz
0EWWHmFp-5vLw,Education,B,10000,11.71,0,0.06,0EWWHmFp-5vLw
jlJbM8Wt-pkyK,Medical,C,9250,14.22,1,0.48,jlJbM8Wt-pkyK
9lr17R9g-C0Sh,Personal,B,25000,9.62,0,0.06,9lr17R9g-C0Sh
mrMgBhJP-HcS9,Venture,B,10000,NULL,0,NULL,mrMgBhJP-HcS9
HxL5lx4N-Etvv,Debtconsolidation,B,8000,NULL,1,0.35,HxL5lx4N-Etvv
JPem2dQ4-NTMa,Homeimprovement,A,9500,NULL,0,0.1,JPem2dQ4-NTMa
LLlnUUXf-SI9d,Debtconsolidation,A,8000,7.14,0,0.14,LLlnUUXf-SI9d
pmGL1tk6-7HGi,Personal,A,7000,5.42,0,0.14,pmGL1tk6-7HGi
gDSRPPGY-hsyg,Education,A,16000,6.91,0,0.19,gDSRPPGY-hsyg
eeMIyOp0-Fl6Q,Personal,B,18000,11.11,0,0.19,eeMIyOp0-Fl6Q
O3FIwdsb-gpaa,Venture,A,18000,8.9,0,0.18,O3FIwdsb-gpaa
eUOj7mzK-oD2Z,Personal,D,5000,15.21,0,0.24,eUOj7mzK-oD2Z
O3YM8Yc1-qmxT,Debtconsolidation,D,10000,15.62,1,0.14,O3YM8Yc1-qmxT
RO9geFAv-Zmvo,Education,D,10000,18.07,0,0.1,RO9geFAv-Zmvo
no7FH1BB-sRRl,Debtconsolidation,A,4000,7.14,0,0.06,no7FH1BB-sRRl
77cv4bYh-GN0x,Personal,B,13000,11.71,0,0.11,77cv4bYh-GN0x
ZB5etFP3-aZFc,Education,A,4050,7.51,1,0.06,ZB5etFP3-aZFc
JIQDGwDG-zSQJ,Medical,A,6000,6.03,0,0.11,JIQDGwDG-zSQJ
InTFd14E-luBN,Medical,C,14000,13.22,0,0.29,InTFd14E-luBN
fO1DRpmy-4NY4,Personal,C,12000,13.11,0,0.16,fO1DRpmy-4NY4
KaImhxvB-izjg,Personal,A,8000,7.9,0,0.24,KaImhxvB-izjg
ObJOttwd-CN6C,Venture,C,12000,13.16,0,0.28,ObJOttwd-CN6C
mh7ugpFN-Ysb7,Debtconsolidation,B,11200,10.99,0,0.18,mh7ugpFN-Ysb7
Npfhf40L-PxhW,Personal,A,2400,5.42,0,0.02,Npfhf40L-PxhW
mZKurHKe-uTLi,Medical,B,4000,9.88,0,0.14,mZKurHKe-uTLi
DUle0JSp-nqrp,Venture,A,1000,6.76,0,0.03,DUle0JSp-nqrp
hAoEpkUB-66ez,,A,2500,12.98,0,0.1,hAoEpkUB-66ez
t7D3uYGC-MMHq,Medical,B,13800,NULL,0,0.18,t7D3uYGC-MMHq
U6cYqeQz-f1Z9,Medical,D,3500,15.21,0,0.07,U6cYqeQz-f1Z9
Iy0XWtDw-HNqI,Homeimprovement,C,8000,13.98,1,0.36,Iy0XWtDw-HNqI
0v4RQdMh-JNzm,Education,C,7500,13.06,1,0.08,0v4RQdMh-JNzm
hoT4mY7u-ufJe,Personal,C,8000,12.84,0,0.19,hoT4mY7u-ufJe
UrZ9dtIl-RJyn,Debtconsolidation,A,3000,7.29,0,0.1,UrZ9dtIl-RJyn
X4OxJL7r-Qn0h,Medical,B,6000,NULL,0,0.14,X4OxJL7r-Qn0h
TrdLIOpW-xQf7,Debtconsolidation,C,6000,14.27,0,0.06,TrdLIOpW-xQf7
GO1xJlby-An76,Venture,B,6000,10.62,0,0.1,GO1xJlby-An76
PBy5kXHw-LAqs,Debtconsolidation,A,15000,9.63,0,0.5,PBy5kXHw-LAqs
6PW3xNPW-EDsr,Venture,A,3000,7.49,0,0.13,6PW3xNPW-EDsr
Tn3r9sRc-6Hax,Education,B,14000,10.37,1,0.27,Tn3r9sRc-6Hax
GiDtdsFr-Uwqq,Medical,B,3200,12.69,0,0.06,GiDtdsFr-Uwqq
oNzURt6u-FEpT,Medical,D,10000,14.96,1,0.26,oNzURt6u-FEpT
SpAEhHwa-Q1YS,Venture,E,9600,15.68,1,0.28,SpAEhHwa-Q1YS
1BXKMwYs-ukf8,Personal,A,NULL,12.21,1,0.36,1BXKMwYs-ukf8
bbDh0lRD-2D33,Personal,A,8000,NULL,0,0.28,bbDh0lRD-2D33
s0Nkfcv2-wmvc,Homeimprovement,C,13000,NULL,0,0.26,s0Nkfcv2-wmvc
ubZSKIvm-hxdK,Venture,B,5000,8.88,0,0.08,ubZSKIvm-hxdK
Zii51tRZ-2PqO,Personal,B,5500,NULL,0,0.13,Zii51tRZ-2PqO
PxzRC2k6-sGoZ,Venture,A,12000,6.03,0,0.19,PxzRC2k6-sGoZ
DHCUbeNf-lB2n,Venture,A,6000,7.49,0,0.2,DHCUbeNf-lB2n
5sghwIRC-17KP,Medical,A,6250,7.49,0,0.1,5sghwIRC-17KP
J0RvU152-F8kT,Homeimprovement,A,5550,8.49,0,0.07,J0RvU152-F8kT
fPmhDluk-kGBa,Personal,A,10300,8.94,1,0.34,fPmhDluk-kGBa
D8zMjlFS-zDDS,Education,B,12000,11.36,0,0.2,D8zMjlFS-zDDS
XgoYMTuX-dIJ4,Medical,B,8500,11.58,0,0.3,XgoYMTuX-dIJ4
8p0MqFjA-dXXP,Education,C,18000,13.49,0,0.23,8p0MqFjA-dXXP
RiYaCkal-s8jt,Personal,B,5000,9.63,0,0.08,RiYaCkal-s8jt
2ofnp0UN-FjNK,Venture,D,10000,13.36,0,0.22,2ofnp0UN-FjNK
vTuvtyiw-S7Y2,Venture,A,3000,6.91,0,0.11,vTuvtyiw-S7Y2
zSRdjHgy-7oB7,Education,A,7500,7.74,0,0.06,zSRdjHgy-7oB7
NGJoP8Q0-puvg,Education,B,12000,12.69,0,0.27,NGJoP8Q0-puvg
mNBenmyK-7IXc,Education,B,7000,11.36,0,0.09,mNBenmyK-7IXc
ZxbNxGaw-0M14,Personal,D,12000,14.09,1,0.15,ZxbNxGaw-0M14
JPznQx8E-8CwB,Debtconsolidation,D,15000,15.31,1,0.19,JPznQx8E-8CwB
D9UxftAZ-HGmJ,Venture,C,7000,13.16,1,0.21,D9UxftAZ-HGmJ
jemgU8ao-HuK9,Education,C,10000,12.23,0,0.13,jemgU8ao-HuK9
UnWc6QyP-pJZS,Venture,B,9975,10.99,0,0.14,UnWc6QyP-pJZS
mEMxAEzu-RRPJ,Education,C,2500,14.72,0,0.04,mEMxAEzu-RRPJ
qXh0KQ1b-sq8O,Education,C,15000,13.47,0,0.11,qXh0KQ1b-sq8O
WOitSTPW-ZfMI,Venture,A,7125,6.62,0,0.1,WOitSTPW-ZfMI
8lj4AfR2-oGbv,Debtconsolidation,A,6500,8.49,0,0.22,8lj4AfR2-oGbv
LaOWLJ5K-LSA9,Venture,B,4000,10.36,0,0.1,LaOWLJ5K-LSA9
t90Mqaoc-nRMI,Education,A,7000,7.66,0,0.11,t90Mqaoc-nRMI
hpg14bXo-nz2a,Medical,A,10000,NULL,0,0.16,hpg14bXo-nz2a
aRTc7q26-ugXe,Venture,C,3000,NULL,0,0.09,aRTc7q26-ugXe
6kXNvZMi-umLU,Education,A,10000,7.14,0,0.09,6kXNvZMi-umLU
D7lGWHj8-kA31,Education,A,35000,7.9,0,0.37,D7lGWHj8-kA31
4MwaoEYI-m1QJ,Education,B,2000,7.29,0,0.08,4MwaoEYI-m1QJ
q7j4wloc-2MG1,Debtconsolidation,D,4150,17.58,1,0.11,q7j4wloc-2MG1
0iBuGEIS-QdfL,Debtconsolidation,A,2700,6.91,0,0.09,0iBuGEIS-QdfL
8SICpUdv-6IGx,Medical,C,9250,12.87,1,0.34,8SICpUdv-6IGx
nicQj109-ARg0,Personal,B,5000,12.42,0,0.25,nicQj109-ARg0
1L5ryMwj-XUJx,Homeimprovement,B,12000,10.36,0,0.15,1L5ryMwj-XUJx
wqKMfu8G-pL4M,Personal,C,10000,NULL,0,0.28,wqKMfu8G-pL4M
sAz8iX7B-67Px,Medical,D,10000,15.33,1,0.16,sAz8iX7B-67Px
b6xlWKJe-Q5Xo,Venture,A,6000,7.14,0,0.07,b6xlWKJe-Q5Xo
O2XLzCC0-jGNx,Personal,B,10000,11.46,0,0.19,O2XLzCC0-jGNx
ygoSEg7W-Pgu0,Personal,B,3000,11.49,0,0.07,ygoSEg7W-Pgu0
NdHZrovW-XYBY,Personal,A,7500,5.99,0,0.15,NdHZrovW-XYBY
ObW8cQP8-mdHt,Debtconsolidation,A,12000,NULL,0,0.08,ObW8cQP8-mdHt
zAcAPCpF-cJUi,Education,C,2000,13.92,0,0.04,zAcAPCpF-cJUi
jfQhOZTn-ipt5,Medical,A,NULL,14.74,0,0.37,jfQhOZTn-ipt5
NOUliP1e-4fwI,Venture,B,13000,NULL,0,0.26,NOUliP1e-4fwI
3dlRv781-A5mh,Venture,C,6400,14.22,0,0.16,3dlRv781-A5mh
NoAfE78m-wC6J,Venture,B,6000,10.99,0,0.13,NoAfE78m-wC6J
1bPeb7mj-hDHN,Debtconsolidation,A,8000,5.79,0,0.09,1bPeb7mj-hDHN
muJ3CJo5-PI8N,Medical,B,10800,9.76,0,0.13,muJ3CJo5-PI8N
3OeQ0aHX-DZYv,Education,B,5000,11.89,1,0.17,3OeQ0aHX-DZYv
CX9Rnkcd-yGRu,Education,C,5500,12.73,0,0.12,CX9Rnkcd-yGRu
ozPeMOxW-j5xq,Venture,B,5000,11.86,0,0.16,ozPeMOxW-j5xq
8IdxtCM7-mlpB,Homeimprovement,C,14000,13.48,0,0.31,8IdxtCM7-mlpB
qKT61rCA-x8wy,Medical,B,9700,9.63,0,0.24,qKT61rCA-x8wy
2tF2XE85-tC3b,Personal,D,33950,14.54,1,0.42,2tF2XE85-tC3b
mL3fNvRr-AiOv,Debtconsolidation,A,6400,NULL,0,0.11,mL3fNvRr-AiOv
r67r3IPb-Mu06,Homeimprovement,A,10000,6.99,0,0.07,r67r3IPb-Mu06
SiAzMik3-pDaF,Debtconsolidation,C,5000,13.61,0,0.06,SiAzMik3-pDaF
aFhyRc9b-zlJv,Education,B,12000,11.89,0,0.19,aFhyRc9b-zlJv
OwCJc1Ca-SFpw,Venture,C,12000,13.11,0,0.1,OwCJc1Ca-SFpw
kWbqvMkp-a9RS,Venture,C,5000,12.99,0,0.18,kWbqvMkp-a9RS
tDrdTSZ9-Tn5Z,Homeimprovement,B,7500,9.83,0,0.08,tDrdTSZ9-Tn5Z
a7nq4TBj-MNvG,Venture,B,8200,12.21,0,0.24,a7nq4TBj-MNvG
FUXp3XI1-oZ7p,Medical,D,25000,NULL,1,0.26,FUXp3XI1-oZ7p
hCIj64kL-fXD7,Education,A,8000,7.51,0,0.3,hCIj64kL-fXD7
sv3uyhWb-wu7X,Venture,A,15600,NULL,0,0.36,sv3uyhWb-wu7X
sE1Rgz5F-mQES,Debtconsolidation,C,9000,12.87,0,0.13,sE1Rgz5F-mQES
P6kekLZk-o2vx,Venture,B,9500,11.71,0,0.12,P6kekLZk-o2vx
7kHoo2Ug-10ch,Venture,A,15000,8.94,0,0.13,7kHoo2Ug-10ch
5XRNp8To-RvH8,Debtconsolidation,B,2500,11.36,0,0.09,5XRNp8To-RvH8
CyN49AbZ-yxW7,Debtconsolidation,C,1000,14.65,0,0.08,CyN49AbZ-yxW7
xgYeLHCo-R4UH,Personal,D,8400,14.84,1,0.14,xgYeLHCo-R4UH
DyiRLzN6-0CU1,Venture,B,7000,9.99,0,0.25,DyiRLzN6-0CU1
Kwmb3mi0-KwvJ,Debtconsolidation,B,5000,7.68,0,0.14,Kwmb3mi0-KwvJ
obguP55j-gwsW,Debtconsolidation,A,5000,5.42,0,0.08,obguP55j-gwsW
XBE6ghoy-DT0Y,Medical,A,4000,5.42,0,0.11,XBE6ghoy-DT0Y
aQJhGPqc-npuW,Personal,C,5275,14.72,1,0.34,aQJhGPqc-npuW
lhU33sSO-mvhN,Personal,D,10000,14.91,0,0.19,lhU33sSO-mvhN
mfDnl9HH-wNwI,Homeimprovement,A,3500,7.9,0,0.06,mfDnl9HH-wNwI
duHzJ4zM-OCkE,Personal,C,4800,13.98,1,0.15,duHzJ4zM-OCkE
AlmrJQh8-3DaA,Personal,B,19425,11.11,0,0.28,AlmrJQh8-3DaA
xNMkFSGU-7cR9,Education,D,3000,15.33,0,0.07,xNMkFSGU-7cR9
x6YNDFd0-LLrn,Medical,A,15000,8.94,0,0.25,x6YNDFd0-LLrn
DavMgMk3-I9Mi,Debtconsolidation,C,15000,14.22,0,0.14,DavMgMk3-I9Mi
hlHSfTaT-bAkM,Debtconsolidation,C,15000,14.35,0,0.14,hlHSfTaT-bAkM
yDGZkWW9-J9ek,Medical,B,4800,11.86,0,0.14,yDGZkWW9-J9ek
q5fIUdn0-W2oo,Debtconsolidation,B,12000,12.42,0,0.34,q5fIUdn0-W2oo
JEX8Chvs-mYKG,Homeimprovement,D,10000,15.05,0,0.06,JEX8Chvs-mYKG
9OZk4Jjn-lrS8,Debtconsolidation,B,5000,NULL,0,0.14,9OZk4Jjn-lrS8
1nfakyJZ-istB,Education,B,4200,10.51,0,0.07,1nfakyJZ-istB
GeY8U2xp-fl8t,Debtconsolidation,D,6500,17.49,1,0.18,GeY8U2xp-fl8t
gew0aYsr-jru8,Education,C,6000,13.72,0,0.12,gew0aYsr-jru8
rRL8wuag-g0wc,Personal,B,12800,9.99,0,0.11,rRL8wuag-g0wc
3c7Ihx1n-RMJW,Venture,A,12000,6.91,0,0.15,3c7Ihx1n-RMJW
1vl1QZ1e-nImx,Venture,A,4250,5.42,0,0.06,1vl1QZ1e-nImx
353ZZUBK-j1Pk,Medical,D,20000,NULL,1,0.27,353ZZUBK-j1Pk
e0TAHqm5-Joem,Personal,B,6000,11.11,0,0.13,e0TAHqm5-Joem
h4prPMJP-QeAL,Medical,A,18000,7.9,0,0.26,h4prPMJP-QeAL
yMaqvJ8i-KHSs,Personal,A,8000,6.99,0,0.06,yMaqvJ8i-KHSs
2ldh73s6-iGcy,Personal,C,4750,NULL,0,0.2,2ldh73s6-iGcy
DXhODMk6-2JH2,Personal,B,16000,NULL,0,0.29,DXhODMk6-2JH2
LzGYeAhh-ObYg,Medical,B,14000,9.91,0,0.19,LzGYeAhh-ObYg
qEdt3c1B-Cyw1,Homeimprovement,B,25000,10.75,0,0.19,qEdt3c1B-Cyw1
k15duxao-jelq,Venture,B,9200,10.99,0,0.3,k15duxao-jelq
7T7bbNvl-U3vj,Education,B,12500,11.48,0,0.19,7T7bbNvl-U3vj
YnFKSK6U-UAnU,Personal,B,3200,NULL,0,0.04,YnFKSK6U-UAnU
CE6GZWcY-mxH3,Medical,C,5000,13.72,0,0.17,CE6GZWcY-mxH3
14zfwhTL-37a2,Venture,B,12000,9.63,0,0.07,14zfwhTL-37a2
ogbrgb5F-avnr,Personal,B,15000,11.36,1,0.31,ogbrgb5F-avnr
CPATk8jf-moON,Education,C,10000,11.66,NULL,0.16,CPATk8jf-moON
nLUfg3bs-fiBQ,Education,B,8000,11.14,0,0.14,nLUfg3bs-fiBQ
nih9UFpc-5tJO,Personal,B,8000,10.65,0,0.15,nih9UFpc-5tJO
bU1SYmQP-qLt8,Debtconsolidation,A,2700,7.29,0,0.1,bU1SYmQP-qLt8
oprLfUlL-CDZy,Education,C,15000,13.49,0,0.17,oprLfUlL-CDZy
n5XobqNb-poH0,Education,A,3600,9.99,0,0.1,n5XobqNb-poH0
2Ybli45k-pPG9,Education,B,2500,NULL,0,0.05,2Ybli45k-pPG9
miGAAZrO-qQHj,Education,B,10000,9.99,0,0.07,miGAAZrO-qQHj
SyWhyW77-M7Td,Debtconsolidation,A,6250,NULL,0,0.12,SyWhyW77-M7Td
2oCTzsAE-Trqj,Medical,B,3000,10.65,1,0.04,2oCTzsAE-Trqj
38Z1D9cY-jOUE,Debtconsolidation,C,15000,14.27,1,0.38,38Z1D9cY-jOUE
kftCoioI-ilXQ,Venture,C,10000,NULL,0,0.13,kftCoioI-ilXQ
wjQzwSKf-Kya5,Homeimprovement,C,12000,13.35,0,0.23,wjQzwSKf-Kya5
MjiJopbK-0SUp,Medical,A,18000,8.94,0,0.2,MjiJopbK-0SUp
Ez5skRhm-muHg,Education,C,5700,12.99,0,0.16,Ez5skRhm-muHg
qXTD63IT-1HFr,Personal,C,6000,13.49,0,0.13,qXTD63IT-1HFr
sWoQffZT-8373,Debtconsolidation,A,2000,7.49,0,0.1,sWoQffZT-8373
roReTgpl-p2eO,Venture,D,25000,14.09,1,0.31,roReTgpl-p2eO
ZL8bMKTC-QZsq,Venture,C,13000,13.48,1,0.33,ZL8bMKTC-QZsq
2nQIcFTP-Z5RR,Medical,B,6600,10.33,0,0.22,2nQIcFTP-Z5RR
HaRr8bvx-tv7k,Education,B,10000,10.65,0,0.1,HaRr8bvx-tv7k
yKR1d1ha-Dku0,Education,C,15000,11.78,0,0.22,yKR1d1ha-Dku0
rizxYyR3-akyr,Venture,B,4800,NULL,0,0.1,rizxYyR3-akyr
IqSQpXNc-eJFs,Venture,D,11200,17.27,1,0.36,IqSQpXNc-eJFs
JFmaSQYR-ETUK,Venture,B,4000,10,1,0.21,JFmaSQYR-ETUK
5hclLnPH-Wqqr,Personal,B,15000,11.48,0,0.1,5hclLnPH-Wqqr
iDOCIhxB-FQfj,Medical,A,6000,5.42,0,0.05,iDOCIhxB-FQfj
YwOtbCuA-8M5O,Venture,A,20000,7.88,0,0.21,YwOtbCuA-8M5O
wpviscKM-E4C7,Education,A,10000,9.63,1,0.13,wpviscKM-E4C7
J9J89Z6S-YqMr,Personal,C,7500,11.03,0,0.13,J9J89Z6S-YqMr
uhr66dZ1-pwcH,Venture,A,15000,6.03,0,0.13,uhr66dZ1-pwcH
rTi9UiLd-gEJF,Debtconsolidation,C,11275,12.99,0,0.05,rTi9UiLd-gEJF
9vCpysCJ-lYRD,Education,C,20500,13.16,0,0.29,9vCpysCJ-lYRD
5TK0ePni-Mnr0,Debtconsolidation,B,10000,11.99,0,0.16,5TK0ePni-Mnr0
EhIeLlZL-E4Za,Homeimprovement,D,20000,15.28,0,0.22,EhIeLlZL-E4Za
CkFRMnsG-WwF4,Personal,B,7500,10.25,0,0.12,CkFRMnsG-WwF4
Gq6rlqeY-Z6wX,Venture,A,12000,7.51,0,0.01,Gq6rlqeY-Z6wX
Mwptkzwy-Is1K,Medical,B,6000,NULL,0,0.13,Mwptkzwy-Is1K
v4mRNjGz-Fqcg,Debtconsolidation,D,2400,16.02,1,0.06,v4mRNjGz-Fqcg
5YsRz44W-u8P5,Venture,A,NULL,7.05,0,0.07,5YsRz44W-u8P5
6CMUFi8Q-Mfyi,Education,B,10000,8.88,0,0.19,6CMUFi8Q-Mfyi
EkojReJB-xEDi,Debtconsolidation,A,10625,7.9,0,0.3,EkojReJB-xEDi
eC2rjLwK-fYRJ,Venture,B,8400,12.53,0,0.06,eC2rjLwK-fYRJ
F4315PkF-ueyz,Education,B,4000,10.08,0,0.07,F4315PkF-ueyz
YmBeohP5-IOXO,Personal,B,7800,9.88,0,0.24,YmBeohP5-IOXO
j10OYC2S-DBAU,Venture,A,6400,NULL,0,0.08,j10OYC2S-DBAU
CrFYH6jS-0hcn,Personal,C,14000,13.92,1,0.29,CrFYH6jS-0hcn
sIImWXfd-rB4Z,Homeimprovement,B,6450,NULL,1,0.22,sIImWXfd-rB4Z
RlCCEsvx-hwGv,Education,C,2100,13.11,0,0.14,RlCCEsvx-hwGv
RehNok34-xz3q,Personal,E,19000,16.7,1,0.4,RehNok34-xz3q
3qNcyw9n-mvTW,Education,B,9600,10.25,0,0.21,3qNcyw9n-mvTW
uK9IkSZy-o6B2,Education,C,12800,14.35,0,0.2,uK9IkSZy-o6B2
Yo6L4BXZ-lSCB,Personal,D,9000,15.05,1,0.11,Yo6L4BXZ-lSCB
6GgauscQ-0T37,Homeimprovement,B,15000,NULL,0,0.25,6GgauscQ-0T37
OR3ufxmu-2LN3,Homeimprovement,B,12000,11.11,0,0.14,OR3ufxmu-2LN3
hRlNtrxe-m06F,Medical,B,2000,11.83,0,0.05,hRlNtrxe-m06F
ddP8DOuO-g394,Personal,A,6400,7.88,0,0.29,ddP8DOuO-g394
hqIHXP1c-7C0O,Homeimprovement,A,7000,8.49,0,0.06,hqIHXP1c-7C0O
TS0iHRpW-YaJw,Personal,B,1200,9.99,0,0.02,TS0iHRpW-YaJw
eDCYSYTz-IX3l,Debtconsolidation,A,16000,7.9,1,0.36,eDCYSYTz-IX3l
eK2OyUYz-J1vu,Venture,B,5600,NULL,0,0.19,eK2OyUYz-J1vu
xdCoQ94X-rUhG,Venture,A,2500,8.9,0,0.08,xdCoQ94X-rUhG
7BAQXe3e-niog,Personal,B,1450,NULL,1,0.05,7BAQXe3e-niog
PNNDEwmL-vSD4,Education,C,10000,14.72,0,0.13,PNNDEwmL-vSD4
rC7ue6fh-bavc,Education,C,9250,12.87,1,0.42,rC7ue6fh-bavc
QSASDsPg-Yw73,Education,C,10000,13.49,0,0.24,QSASDsPg-Yw73
XukPw0cM-BvAC,Personal,B,5000,10.39,1,0.08,XukPw0cM-BvAC
Qjc1pwEu-Ybxq,Venture,C,4000,12.68,0,0.18,Qjc1pwEu-Ybxq
xWtYdCgS-DF2F,Venture,C,12000,12.99,0,0.08,xWtYdCgS-DF2F
3urOgMl6-2U8o,Debtconsolidation,C,2400,13.11,0,0.08,3urOgMl6-2U8o
CLvtmJmG-F5SY,Venture,A,14000,8.9,0,0.44,CLvtmJmG-F5SY
7Q3vxuMS-vXXs,Education,A,12000,7.49,0,0.16,7Q3vxuMS-vXXs
Xki3yNvm-MRYj,Education,C,12000,13.85,1,0.38,Xki3yNvm-MRYj
bMbaYW67-LkXW,Debtconsolidation,B,10000,9.99,0,0.11,bMbaYW67-LkXW
Q39T3obl-U2bh,Personal,C,12000,15.27,0,0.2,Q39T3obl-U2bh
mwuSKvg3-NQnd,Medical,B,10000,12.18,0,0.16,mwuSKvg3-NQnd
Fd24qbcg-TrOJ,Venture,C,10000,13.57,0,0.09,Fd24qbcg-TrOJ
ahhhQMid-EmLQ,Venture,G,10000,21.14,1,0.1,ahhhQMid-EmLQ
nrz12ycb-71nG,Medical,B,7000,9.25,1,0.09,nrz12ycb-71nG
AuqNttze-k75K,Education,D,3000,17.27,1,0.07,AuqNttze-k75K
gEnfJFf5-Kjwa,Education,A,16800,6.54,0,0.28,gEnfJFf5-Kjwa
Z0OQkNXo-noen,Debtconsolidation,A,4800,6.76,0,0.12,Z0OQkNXo-noen
C8Fem1iX-RGlw,Homeimprovement,C,3150,15.27,0,0.06,C8Fem1iX-RGlw
v3h7lPQ1-zgoy,Debtconsolidation,A,3325,5.42,0,0.07,v3h7lPQ1-zgoy
rMptTcF8-NT0r,Education,B,22000,9.25,0,0.29,rMptTcF8-NT0r
nxyqJKje-5tUz,Personal,B,5000,NULL,1,0.15,nxyqJKje-5tUz
mL6PhWJ8-TIUX,Medical,B,2400,11.71,0,0.11,mL6PhWJ8-TIUX
FUai5tag-fytJ,Medical,B,10000,12.21,0,0.22,FUai5tag-fytJ
