person_id,person_age,person_income,person_home_ownership,person_emp_length,person_id
8ck1hpOf-NUfx,29,62000,Mortgage,4,8ck1hpOf-NUfx
8cqMGfLu-Dri8,25,96000,Mortgage,9,8cqMGfLu-Dri8
8cquQvvR-jDsP,21,52000,Mortgage,5,8cquQvvR-jDsP
8cvYgk9d-v6rZ,24,40000,Mortgage,4,8cvYgk9d-v6rZ
8cwUM4sM-bcAp,22,42500,Rent,0,8cwUM4sM-bcAp
8Cy92Jgq-TQQ6,33,66000,Own,3,8Cy92Jgq-TQQ6
8D4PuI7e-50jF,28,53000,Mortgage,12,8D4PuI7e-50jF
8DesJshh-oC7l,35,70000,Mortgage,14,8DesJshh-oC7l
8DjBJzyW-T2gr,25,45996,Rent,2,8DjBJzyW-T2gr
8dlnbOs5-X91q,31,87504,Mortgage,14,8dlnbOs5-X91q
8dqDd1IN-UXc4,34,28500,Rent,0,8dqDd1IN-UXc4
8DsRToTK-JiMn,23,28000,Mortgage,7,8DsRToTK-JiMn
8dTha3or-WOoA,36,61000,Mortgage,2,8dTha3or-WOoA
8DzU9vP2-CaKx,28,150000,Mortgage,4,8DzU9vP2-CaKx
8EeIOA5o-LUPw,23,66500,Rent,0,8EeIOA5o-LUPw
8EePooT6-1PHK,27,59578,Rent,11,8EePooT6-1PHK
8egtrwfK-vEAN,22,183000,Mortgage,3,8egtrwfK-vEAN
8ejOBzqm-UN8K,24,48000,Mortgage,4,8ejOBzqm-UN8K
8EM9bqBc-X1cs,23,53000,Rent,8,8EM9bqBc-X1cs
8eNTJz7t-rI3A,27,33600,Mortgage,NULL,8eNTJz7t-rI3A
8EWFYPgl-Emm6,23,24000,Rent,0,8EWFYPgl-Emm6
8EYYfrUb-LLmJ,33,72000,Rent,3,8EYYfrUb-LLmJ
8Ezbl5EF-le6m,26,35652,Rent,5,8Ezbl5EF-le6m
8f87NNNP-eBw4,22,27000,Own,3,8f87NNNP-eBw4
8Fbppelu-eKnR,23,42000,Rent,4,8Fbppelu-eKnR
8FFNSMJ7-FvZr,28,43500,Mortgage,12,8FFNSMJ7-FvZr
8FIjI8t8-leTY,25,39000,Rent,3,8FIjI8t8-leTY
8FoLHQLx-XpTg,27,51000,Rent,3,8FoLHQLx-XpTg
8FTU1Iqx-0EIr,23,60000,Rent,2,8FTU1Iqx-0EIr
8FU0An83-pU2b,29,45000,Rent,14,8FU0An83-pU2b
8gdQZWr0-aMIc,21,47000,Rent,5,8gdQZWr0-aMIc
8GMQ1WUF-WPc9,25,43633,Mortgage,3,8GMQ1WUF-WPc9
8gP5gMsK-TKW2,22,NULL,Rent,1,8gP5gMsK-TKW2
8gs7Wepq-BUuj,34,120000,Mortgage,4,8gs7Wepq-BUuj
8GuKpWll-WmlA,23,28800,Mortgage,7,8GuKpWll-WmlA
8gvQ3q3f-dBTg,21,28000,Rent,0,8gvQ3q3f-dBTg
8H6EJ4iW-zv0q,23,70000,Rent,1,8H6EJ4iW-zv0q
8hCT7EsR-YTNE,22,43000,Rent,4,8hCT7EsR-YTNE
8hIbWzC3-PncU,25,42500,Rent,1,8hIbWzC3-PncU
8HJkpRUF-fE2T,24,40000,Mortgage,3,8HJkpRUF-fE2T
8hKKmJOj-s9xi,24,85000,Rent,0,8hKKmJOj-s9xi
8HKTf9aK-4vwb,24,38500,Rent,0,8HKTf9aK-4vwb
8Hrn39XB-KM0Z,28,38000,Rent,8,8Hrn39XB-KM0Z
8hUFiEns-kxs2,21,41000,Rent,5,8hUFiEns-kxs2
8hY6b9Ii-Me3g,57,56650,Rent,1,8hY6b9Ii-Me3g
8i0FsknG-XEeG,26,31200,Mortgage,6,8i0FsknG-XEeG
8iEuLJrr-UEaM,33,100000,Rent,1,8iEuLJrr-UEaM
8IrTwtcd-fumb,26,75000,Rent,0,8IrTwtcd-fumb
8ISKXl0c-Mjuh,24,53800,Mortgage,4,8ISKXl0c-Mjuh
8iU3hdIW-hYwp,23,42048,Mortgage,7,8iU3hdIW-hYwp
8iv2qtBi-jOLA,25,70000,Rent,9,8iv2qtBi-jOLA
8j3nXg4w-BuNO,28,65000,Rent,7,8j3nXg4w-BuNO
8JhTuJnH-8jhS,38,42000,Mortgage,5,8JhTuJnH-8jhS
8jIhBchB-iR9z,32,75000,Mortgage,5,8jIhBchB-iR9z
8JMcBBkt-tYfA,27,54000,Rent,4,8JMcBBkt-tYfA
8jO3L9pE-okJe,22,29000,Rent,0,8jO3L9pE-okJe
8JQZ9K6l-HZeB,22,60000,Mortgage,7,8JQZ9K6l-HZeB
8jTNlIYs-Psn1,28,18000,Rent,NULL,8jTNlIYs-Psn1
8JudeYsk-QY20,24,85000,Mortgage,4,8JudeYsk-QY20
8k0pr9Lq-gz1t,38,130000,Mortgage,8,8k0pr9Lq-gz1t
8K1nG6bg-EO81,27,54000,Rent,2,8K1nG6bg-EO81
8kAU7XZW-KDBK,23,44724,Rent,7,8kAU7XZW-KDBK
8KBkcUbN-JuAh,37,90000,Mortgage,11,8KBkcUbN-JuAh
8KeGO6EQ-UR0v,22,60000,Mortgage,1,8KeGO6EQ-UR0v
8Kfqf4x9-pF4s,23,55000,Mortgage,7,8Kfqf4x9-pF4s
8kgjHkAr-jo0g,27,40752,Rent,6,8kgjHkAr-jo0g
8Knp74FQ-GUL7,NULL,41160,Rent,2,8Knp74FQ-GUL7
8kwQORpo-p5LF,23,42000,Mortgage,7,8kwQORpo-p5LF
8kxrLF6B-Ug74,30,36000,Mortgage,1,8kxrLF6B-Ug74
8L6q0Mn3-qAL1,41,98000,Mortgage,18,8L6q0Mn3-qAL1
8leuFB1H-ebPl,23,83000,Rent,0,8leuFB1H-ebPl
8ll815fx-1u6o,23,70000,Rent,3,8ll815fx-1u6o
8luEGxCz-YZrH,22,75000,Rent,2,8luEGxCz-YZrH
8M1xAaF0-gBJl,24,75000,Mortgage,3,8M1xAaF0-gBJl
8mg8B3qu-E0ja,22,84600,Mortgage,4,8mg8B3qu-E0ja
8MI3IPW3-Tlbl,29,21996,Rent,6,8MI3IPW3-Tlbl
8mjv8tzs-CGDh,25,75000,Rent,0,8mjv8tzs-CGDh
8MkTdxg3-r50Z,23,20400,Rent,5,8MkTdxg3-r50Z
8MpngQBE-aanI,24,108288,Mortgage,5,8MpngQBE-aanI
8MRKyFBl-trlH,26,35000,Mortgage,NULL,8MRKyFBl-trlH
8mvcX5Nk-h5UT,23,39996,Rent,6,8mvcX5Nk-h5UT
8MytYsgq-GhLX,23,90000,Mortgage,5,8MytYsgq-GhLX
8N2juvaI-Aiez,36,72500,Rent,2,8N2juvaI-Aiez
8n6T2YkC-5U7r,26,44000,Mortgage,7,8n6T2YkC-5U7r
8NaG279r-BHwB,21,50000,Rent,5,8NaG279r-BHwB
8NfeHr2c-FUBQ,23,80832,Own,0,8NfeHr2c-FUBQ
8nHte9PF-y6l5,25,45996,Rent,2,8nHte9PF-y6l5
8NKBjLuO-IDcl,22,35000,Rent,0,8NKBjLuO-IDcl
8nkeuxfY-xFo9,28,87950,Mortgage,12,8nkeuxfY-xFo9
8Nljem86-p7Nf,22,52000,Mortgage,5,8Nljem86-p7Nf
8NMhnOSC-4s8a,21,16800,Mortgage,0,8NMhnOSC-4s8a
8npXyoSi-hhKk,55,48000,Rent,1,8npXyoSi-hhKk
8NQcoiHW-lco1,30,50000,Mortgage,3,8NQcoiHW-lco1
8NTBNsRH-j0KT,24,78000,Mortgage,0,8NTBNsRH-j0KT
8OCLP1Dv-khCs,24,70000,Rent,1,8OCLP1Dv-khCs
8OfZ06xM-pjmi,36,37000,Mortgage,5,8OfZ06xM-pjmi
8ologoYm-pcy4,23,48000,Rent,7,8ologoYm-pcy4
8oPAdpjb-I4ds,26,74000,Mortgage,0,8oPAdpjb-I4ds
8p6haeUz-YQWZ,26,53688,Rent,11,8p6haeUz-YQWZ
8p6KOEok-N8Wu,24,97700,Mortgage,5,8p6KOEok-N8Wu
8p79HSuB-HNWC,29,420000,Mortgage,5,8p79HSuB-HNWC
8PEHJ32n-MtjK,22,61000,Rent,2,8PEHJ32n-MtjK
8pf45GZl-3ssB,23,37700,Mortgage,7,8pf45GZl-3ssB
8PGT6c4x-fgEI,24,58000,Mortgage,8,8PGT6c4x-fgEI
8pIYyjJ1-o8iK,36,15000,Rent,0,8pIYyjJ1-o8iK
8PmXI7ia-QAoh,27,102000,Rent,2,8PmXI7ia-QAoh
8ppymtjS-70vE,23,60000,Rent,0,8ppymtjS-70vE
8PteX79d-HypF,29,54000,Mortgage,8,8PteX79d-HypF
8pUKsErR-E3Jd,26,100016,Rent,10,8pUKsErR-E3Jd
8q8EbTnf-cqgA,23,74758,Mortgage,3,8q8EbTnf-cqgA
8Q8nwch7-eQM5,25,49000,Rent,9,8Q8nwch7-eQM5
8qdAJQhm-peZ6,38,43000,Own,5,8qdAJQhm-peZ6
8QH2ejgc-wwOT,23,48000,Mortgage,8,8QH2ejgc-wwOT
8Qh5Ffkt-r14R,26,165000,Mortgage,10,8Qh5Ffkt-r14R
8Qkkuvzh-tZGD,24,18000,Rent,0,8Qkkuvzh-tZGD
8QtXxLRc-E1wX,29,53590,Mortgage,2,8QtXxLRc-E1wX
8qvU92yz-oQIq,23,33204,Rent,7,8qvU92yz-oQIq
8qWwGyPj-Rnec,28,42000,Rent,4,8qWwGyPj-Rnec
8qySzjXa-RzcI,NULL,68750,,6,8qySzjXa-RzcI
8qYwe6Fi-knDW,41,69000,Rent,15,8qYwe6Fi-knDW
8R5N1BwO-9gWy,34,135000,Rent,6,8R5N1BwO-9gWy
8raj7WcS-ulAU,25,23000,Mortgage,4,8raj7WcS-ulAU
8rezUUUp-bry2,29,53200,Mortgage,7,8rezUUUp-bry2
8rK4a6YH-4oSu,29,52800,Mortgage,7,8rK4a6YH-4oSu
8rqq7RBp-EqFW,26,50000,Mortgage,9,8rqq7RBp-EqFW
8SCWfRMq-KlJL,38,21600,Own,1,8SCWfRMq-KlJL
8Sht1LpZ-SfpQ,42,24000,Own,10,8Sht1LpZ-SfpQ
8sN0qNSD-TKSu,29,44991,Mortgage,13,8sN0qNSD-TKSu
8sqc0UJd-FOqB,22,27600,Rent,0,8sqc0UJd-FOqB
8SSKKTyc-u1FC,24,125000,Mortgage,2,8SSKKTyc-u1FC
8StZl2TW-olJH,21,70000,Rent,3,8StZl2TW-olJH
8SxgT49E-RIWp,28,86304,Mortgage,12,8SxgT49E-RIWp
8sYqRvMU-2n8l,25,130000,Rent,3,8sYqRvMU-2n8l
8T4TfEEw-h2GM,23,115000,Mortgage,4,8T4TfEEw-h2GM
8TeK4kgP-QI1Z,46,45000,Mortgage,7,8TeK4kgP-QI1Z
8Tgc71Yl-DXLH,32,37000,Rent,4,8Tgc71Yl-DXLH
8tlDPMKl-FCF4,25,49000,Rent,3,8tlDPMKl-FCF4
8Tsr0i5k-7xf1,34,91000,Mortgage,19,8Tsr0i5k-7xf1
8tunOOQ0-NyQ0,35,44908,Rent,6,8tunOOQ0-NyQ0
8TYMudgK-cBW5,NULL,45204,Mortgage,4,8TYMudgK-cBW5
8U4p6SBp-a857,31,36000,Mortgage,2,8U4p6SBp-a857
8uCQEsYA-9ms0,26,39996,Own,10,8uCQEsYA-9ms0
8uhcAwMq-gtFb,22,52500,Mortgage,3,8uhcAwMq-gtFb
8uve9glc-lFli,28,100000,Mortgage,4,8uve9glc-lFli
8UZLqR4X-COKc,23,20400,Rent,3,8UZLqR4X-COKc
8Uzno4tP-vCuT,23,70000,Mortgage,7,8Uzno4tP-vCuT
8vcolRqH-OMJD,24,22800,Own,3,8vcolRqH-OMJD
8vTC618f-5yzi,22,32000,Own,2,8vTC618f-5yzi
8W6eia1p-jza2,25,44975,Rent,2,8W6eia1p-jza2
8wjb0dmR-y1AG,23,44000,Rent,0,8wjb0dmR-y1AG
8wjE8EOr-fpPe,28,77385,Rent,3,8wjE8EOr-fpPe
8Wn8s6JA-6qWj,28,42000,Mortgage,NULL,8Wn8s6JA-6qWj
8WNWiQ81-IDAI,33,51000,Rent,17,8WNWiQ81-IDAI
8WPvrlYm-s6qC,23,100000,Mortgage,4,8WPvrlYm-s6qC
8ws5UNeg-ysSj,21,27996,Rent,5,8ws5UNeg-ysSj
8X2RWydW-PmpJ,34,50000,Rent,5,8X2RWydW-PmpJ
8xB4zxru-qsNt,37,55900,Mortgage,1,8xB4zxru-qsNt
8XeZgGvq-sgjU,29,175000,Mortgage,1,8XeZgGvq-sgjU
8XLzWuJ9-N4MS,24,29435,Rent,8,8XLzWuJ9-N4MS
8XM8tB8g-SfkQ,28,120000,Mortgage,12,8XM8tB8g-SfkQ
8XmB0Ucn-1CAf,38,61000,Rent,0,8XmB0Ucn-1CAf
8xoUhqbj-RQbx,23,39996,Own,1,8xoUhqbj-RQbx
8XUUq7ht-R4SN,23,57000,Rent,4,8XUUq7ht-R4SN
8Xw9hHds-7tam,23,74029,Rent,7,8Xw9hHds-7tam
8YCXMhiC-YWPj,33,140004,Rent,7,8YCXMhiC-YWPj
8YDdW69I-k4cB,33,39000,Rent,4,8YDdW69I-k4cB
8yGu4ixP-l4Dw,23,56000,Own,2,8yGu4ixP-l4Dw
8yrcrPgs-WeLl,24,95000,Rent,8,8yrcrPgs-WeLl
8YUKCPsu-CpgE,22,50000,Rent,2,8YUKCPsu-CpgE
8Z0pdbTJ-351H,23,40000,Rent,3,8Z0pdbTJ-351H
8ZJFGCIM-baHf,35,85000,Mortgage,2,8ZJFGCIM-baHf
8zx1vRur-GX2T,31,42000,Rent,3,8zx1vRur-GX2T
8zXKzXDv-Y3lg,29,125000,Mortgage,5,8zXKzXDv-Y3lg
8zXRsQXh-2BAD,23,39996,Rent,7,8zXRsQXh-2BAD
91cFjFhp-4KH1,33,102996,Mortgage,4,91cFjFhp-4KH1
91lZJKyJ-x1lE,24,47000,Rent,3,91lZJKyJ-x1lE
91Nhn9CZ-b5yO,27,84996,Rent,12,91Nhn9CZ-b5yO
91OdZfWY-iENt,27,77000,Mortgage,11,91OdZfWY-iENt
91WmIMHu-mIyx,30,41998,Rent,0,91WmIMHu-mIyx
922rTq0y-gjR0,23,51000,Rent,3,922rTq0y-gjR0
92hE8qzc-fZ4M,28,71652,Mortgage,11,92hE8qzc-fZ4M
92O3vk5r-IPRp,24,95000,Mortgage,0,92O3vk5r-IPRp
92pcxhWB-QjiY,30,66120,Mortgage,10,92pcxhWB-QjiY
92pZAtM0-en1K,25,60000,Rent,1,92pZAtM0-en1K
93jf0PTI-F38o,31,140000,Mortgage,15,93jf0PTI-F38o
93kYMuDu-6wBS,26,30000,Rent,1,93kYMuDu-6wBS
93KZ7pAN-3dld,21,59000,Rent,1,93KZ7pAN-3dld
93ldt1ua-odyU,22,34000,Rent,2,93ldt1ua-odyU
93nBCu8F-qOmS,32,59000,Rent,1,93nBCu8F-qOmS
93uglXgH-EFXP,22,50000,Own,4,93uglXgH-EFXP
93UL9MHy-KCG6,35,130000,Mortgage,15,93UL9MHy-KCG6
94aiqSOR-slm1,34,74000,Mortgage,13,94aiqSOR-slm1
94KDvTpP-KwX7,26,120000,Mortgage,10,94KDvTpP-KwX7
94POeyq9-XbJ7,26,43000,Rent,2,94POeyq9-XbJ7
94Uj9uXb-7aya,22,120000,Mortgage,3,94Uj9uXb-7aya
95YK7uet-7YnN,35,34000,Mortgage,4,95YK7uet-7YnN
96eortuO-Db9I,23,60000,Rent,4,96eortuO-Db9I
97DUngou-8S7S,29,110000,Mortgage,1,97DUngou-8S7S
97hgjJvx-Tt0H,24,64000,Mortgage,9,97hgjJvx-Tt0H
98G8AxMT-C14z,26,147000,Mortgage,3,98G8AxMT-C14z
98JEbmJX-kzKm,23,43200,Rent,2,98JEbmJX-kzKm
98ONkvzL-oDpw,33,82000,Mortgage,2,98ONkvzL-oDpw
98rwWfAy-gFC4,22,140000,Rent,4,98rwWfAy-gFC4
98uM40lu-v3ly,28,60000,Rent,7,98uM40lu-v3ly
98ZfInB5-L3Zd,23,30000,Mortgage,0,98ZfInB5-L3Zd
996XmDMe-h5y1,43,69996,Rent,18,996XmDMe-h5y1
9990SZcu-6bxh,27,61000,Mortgage,6,9990SZcu-6bxh
99IL770z-IL6X,23,63200,Other,0,99IL770z-IL6X
99nffRmA-5i2y,28,34000,Rent,3,99nffRmA-5i2y
99q7efQj-LKvf,22,48000,Mortgage,4,99q7efQj-LKvf
9a0jdwaJ-GddC,22,35325,Rent,2,9a0jdwaJ-GddC
9aemvtfd-AX74,25,117014,Mortgage,5,9aemvtfd-AX74
9AI3Zyb7-s5Hz,26,27031,Rent,2,9AI3Zyb7-s5Hz
9aW0IQkR-8Pr2,25,62000,Rent,9,9aW0IQkR-8Pr2
9b4YPlE0-0f5h,35,40000,Rent,3,9b4YPlE0-0f5h
9B8sPylb-hbXs,24,86400,Rent,5,9B8sPylb-hbXs
9BOwm34a-hRqc,28,100000,Mortgage,0,9BOwm34a-hRqc
9BpO8xuX-7q7L,29,38000,Mortgage,NULL,9BpO8xuX-7q7L
9BUIy3ho-0y3w,21,42000,Rent,0,9BUIy3ho-0y3w
9BXG2OqO-H0JW,27,40000,Rent,1,9BXG2OqO-H0JW
9C7LBsE0-ScQ7,22,10800,Rent,NULL,9C7LBsE0-ScQ7
9cJ7f3A0-5lH7,22,60000,Rent,0,9cJ7f3A0-5lH7
9cNgKX7O-zU5b,28,31000,Own,0,9cNgKX7O-zU5b
9CR8lkJD-mOWD,26,68000,Rent,4,9CR8lkJD-mOWD
9cWwadqz-klvR,40,115000,Mortgage,16,9cWwadqz-klvR
9dAazNAQ-WRuH,38,28800,Own,23,9dAazNAQ-WRuH
9dbwtOWt-S848,25,56000,Rent,1,9dbwtOWt-S848
9DIN9EgY-RIeS,25,65000,Rent,3,9DIN9EgY-RIeS
9DUD2s7f-vkTU,23,44496,Mortgage,2,9DUD2s7f-vkTU
9DUntCme-C3va,26,204000,Mortgage,10,9DUntCme-C3va
9dUrYKN7-BCsz,33,34400,Rent,0,9dUrYKN7-BCsz
9e6sjUiY-6jyE,27,127000,Mortgage,6,9e6sjUiY-6jyE
9E7QIz92-uxah,31,117000,Mortgage,5,9E7QIz92-uxah
9eGqeLS3-tTBb,30,53196,Rent,14,9eGqeLS3-tTBb
9ek7vrM6-ROpr,23,65000,Mortgage,3,9ek7vrM6-ROpr
9eoxBMpL-gQtg,22,84000,Mortgage,6,9eoxBMpL-gQtg
9eP24Xkj-n5yI,23,60000,Rent,1,9eP24Xkj-n5yI
9EPWgZcl-5AB3,22,12000,Own,6,9EPWgZcl-5AB3
9er6jenm-yK30,28,69000,Rent,1,9er6jenm-yK30
9EST0hn1-52gs,27,75400,Mortgage,3,9EST0hn1-52gs
9eX12vHj-Ikzk,35,45000,Rent,3,9eX12vHj-Ikzk
9FDgG2cX-IewS,50,85000,Rent,1,9FDgG2cX-IewS
9FDLodgY-Lpzf,23,60000,Own,2,9FDLodgY-Lpzf
9FKlZZpb-T8MX,22,30000,Rent,0,9FKlZZpb-T8MX
9Gbo6GjU-I4vH,24,25000,Rent,0,9Gbo6GjU-I4vH
9GHd6sJA-qcq1,22,27800,Rent,3,9GHd6sJA-qcq1
9GItThK7-KOZd,59,40000,Mortgage,5,9GItThK7-KOZd
9gkDwocE-24sH,24,70000,Own,NULL,9gkDwocE-24sH
9gn7SojZ-rpNA,24,55000,Rent,0,9gn7SojZ-rpNA
9gtFcmkT-R5GN,22,39875,Mortgage,5,9gtFcmkT-R5GN
9gveRoF5-CM6H,23,56000,Mortgage,1,9gveRoF5-CM6H
9GZGg9WY-THh1,22,48000,Rent,6,9GZGg9WY-THh1
9H2JN4vg-e1h6,32,39400,Rent,2,9H2JN4vg-e1h6
9h6lr3HH-XORx,39,100300,Rent,2,9h6lr3HH-XORx
9HBLzxdF-NnYW,22,60000,Rent,0,9HBLzxdF-NnYW
9hEOBJhs-9GLm,22,12000,Mortgage,7,9hEOBJhs-9GLm
9Ho3tpmh-LpGz,40,32000,Rent,2,9Ho3tpmh-LpGz
9HOh8czu-E15e,32,135000,Mortgage,10,9HOh8czu-E15e
9HQLfq5d-EjYI,24,92000,Own,4,9HQLfq5d-EjYI
9I6maspM-WojA,23,22000,Mortgage,5,9I6maspM-WojA
9I7xGAxk-tJtx,26,78000,Rent,4,9I7xGAxk-tJtx
9IBjCTz2-tQWC,22,24000,Rent,3,9IBjCTz2-tQWC
9IExepwM-nx0W,25,50000,Rent,3,9IExepwM-nx0W
9Ig31C1R-cMm2,23,63000,Mortgage,7,9Ig31C1R-cMm2
9isSw4wP-Iv6f,21,33000,Own,NULL,9isSw4wP-Iv6f
9J0qeiUJ-B4z6,35,75000,Rent,13,9J0qeiUJ-B4z6
9Jg9N0FK-zJOA,25,30000,Rent,0,9Jg9N0FK-zJOA
9JGwj6NM-eZBR,22,46610,Rent,6,9JGwj6NM-eZBR
9jhA1L70-z3l0,22,NULL,Mortgage,6,9jhA1L70-z3l0
9jHTErWP-Ba2x,33,100000,Mortgage,3,9jHTErWP-Ba2x
9JJhrt2p-O6Tj,27,130000,Mortgage,3,9JJhrt2p-O6Tj
9JzqfDxN-HY3Q,23,58200,Mortgage,2,9JzqfDxN-HY3Q
9k8dfFNm-1cei,20,115731,Mortgage,4,9k8dfFNm-1cei
9KdRopZK-5eK1,23,54000,Mortgage,7,9KdRopZK-5eK1
9KekpIlT-iRY6,26,83000,Mortgage,1,9KekpIlT-iRY6
9KGJCjLr-Gd33,24,61000,Rent,3,9KGJCjLr-Gd33
9kjnjE2k-T9F6,29,150000,Mortgage,12,9kjnjE2k-T9F6
9l3UFfsP-4f9c,22,80070,Mortgage,6,9l3UFfsP-4f9c
9LAU53jt-Ze4s,25,85000,Mortgage,6,9LAU53jt-Ze4s
9lGh8jRS-6692,22,39000,Own,6,9lGh8jRS-6692
9lgpuyhI-BqaK,24,85000,Rent,6,9lgpuyhI-BqaK
9lLFd2Yb-8pPA,23,40000,Mortgage,7,9lLFd2Yb-8pPA
9LUYHzSC-hOSk,22,16800,Mortgage,0,9LUYHzSC-hOSk
9LW3mW2N-rzCC,33,80000,Own,12,9LW3mW2N-rzCC
9LyDQ0Ck-c7ul,24,45000,Own,4,9LyDQ0Ck-c7ul
9maPZcGp-hY3B,22,31200,Rent,1,9maPZcGp-hY3B
9MGj0YJE-OCZE,26,66400,Rent,6,9MGj0YJE-OCZE
9mGLoXyZ-TFQq,24,109000,Mortgage,3,9mGLoXyZ-TFQq
9MiPcphb-mMPk,23,64000,Rent,7,9MiPcphb-mMPk
9MKJMylm-14KK,22,91000,Rent,6,9MKJMylm-14KK
9Mkp2Pgv-d3Jc,26,61200,Own,4,9Mkp2Pgv-d3Jc
9mlBc8K0-20aG,25,100000,Mortgage,NULL,9mlBc8K0-20aG
9Mt5zyOE-kJ4x,21,26785,Rent,6,9Mt5zyOE-kJ4x
9mtz68EU-5Ws9,26,45996,Own,5,9mtz68EU-5Ws9
9mY9dPMR-LsS7,22,45000,Mortgage,3,9mY9dPMR-LsS7
9MYc1lbO-kZQC,25,78000,Mortgage,0,9MYc1lbO-kZQC
9MZiMIqy-YJZA,23,108000,Mortgage,7,9MZiMIqy-YJZA
9NbWLZYG-sM7a,22,20008,Rent,2,9NbWLZYG-sM7a
9NOBR5ex-1gRT,23,32004,Rent,3,9NOBR5ex-1gRT
9NU2wezU-TnIX,24,44640,Rent,0,9NU2wezU-TnIX
9nx4hDaF-lcRJ,25,67000,Rent,3,9nx4hDaF-lcRJ
9NxdeYly-4qLH,31,47500,Rent,2,9NxdeYly-4qLH
9NxfP3fW-dQWd,31,60000,Rent,4,9NxfP3fW-dQWd
9nxLuOix-Fwd9,29,70000,Mortgage,1,9nxLuOix-Fwd9
9NYbydDU-EDOW,23,30000,Mortgage,3,9NYbydDU-EDOW
9o90NSlx-P2Rr,21,57192,Mortgage,0,9o90NSlx-P2Rr
9oKWOgSl-yf1g,21,24000,Rent,1,9oKWOgSl-yf1g
9oTHpqyI-kStl,30,65144,Mortgage,9,9oTHpqyI-kStl
9oXdgps0-JS4I,25,26000,Rent,4,9oXdgps0-JS4I
9oZzcFcK-8HGF,30,68803,Rent,3,9oZzcFcK-8HGF
9P1SiSSS-OFSR,32,39000,Rent,4,9P1SiSSS-OFSR
9phgp4wB-Y9ZA,32,40000,Rent,2,9phgp4wB-Y9ZA
9ppFZ1F6-ndz4,22,49000,Mortgage,6,9ppFZ1F6-ndz4
9Pv7JI1W-QZwz,41,45600,Rent,18,9Pv7JI1W-QZwz
9Pxf445P-TgYu,27,64000,Mortgage,0,9Pxf445P-TgYu
9q1HX2w9-9e6H,27,38400,Mortgage,3,9q1HX2w9-9e6H
9q1u3XNa-OWB1,49,61776,Mortgage,1,9q1u3XNa-OWB1
9q4l8bBd-dhme,23,39000,Rent,6,9q4l8bBd-dhme
9q6DgA7w-mws3,26,66000,Rent,10,9q6DgA7w-mws3
9qhaU37g-9twn,26,38000,Rent,0,9qhaU37g-9twn
9QHvP0Pf-JDrc,33,32400,Rent,8,9QHvP0Pf-JDrc
9QkHzFhl-igDa,22,80000,Mortgage,6,9QkHzFhl-igDa
9qOsIkLx-AnUu,31,52800,Mortgage,NULL,9qOsIkLx-AnUu
9qYMF0sx-F3Fq,22,100000,Mortgage,6,9qYMF0sx-F3Fq
9R1WN4EJ-SalO,23,75000,Rent,1,9R1WN4EJ-SalO
9RcpchnI-7yKE,28,10000,Rent,12,9RcpchnI-7yKE
9rE5EsHv-zfks,22,60000,Mortgage,2,9rE5EsHv-zfks
9rlfQHOK-RSKp,32,34320,Mortgage,0,9rlfQHOK-RSKp
9rOwdewg-dscR,22,22292,Rent,5,9rOwdewg-dscR
9SEgjXbe-ekS6,27,31200,Mortgage,1,9SEgjXbe-ekS6
9SyBHimJ-kwOF,25,55044,Rent,4,9SyBHimJ-kwOF
9T0U6ck2-So1C,36,58000,Rent,18,9T0U6ck2-So1C
9tHyWSly-8Nmz,22,90000,Mortgage,6,9tHyWSly-8Nmz
9Tu24laA-5pBU,22,48996,Other,3,9Tu24laA-5pBU
9TwD99QK-G0L0,23,41600,Mortgage,7,9TwD99QK-G0L0
9Tyf6Ghz-17Gq,25,43200,Rent,3,9Tyf6Ghz-17Gq
9u3QcCf5-REde,23,60000,Rent,4,9u3QcCf5-REde
9urjCUZx-TIIH,21,74000,Mortgage,5,9urjCUZx-TIIH
9uunGKRZ-IU1h,26,66000,Rent,2,9uunGKRZ-IU1h
9UwxtzKc-Cxas,24,37000,Rent,1,9UwxtzKc-Cxas
9v6Cnm8p-ZHB3,24,70000,Mortgage,9,9v6Cnm8p-ZHB3
9vdwg93Y-KlOg,29,20000,Rent,3,9vdwg93Y-KlOg
9vje8AYM-XHYW,24,57431,Mortgage,8,9vje8AYM-XHYW
9WkTgYOW-9cdY,27,40000,Rent,11,9WkTgYOW-9cdY
9wlJOeGT-StHM,31,100000,Mortgage,11,9wlJOeGT-StHM
9wLYFclh-R6g0,30,136000,Mortgage,13,9wLYFclh-R6g0
9WPLpYZR-RuXA,29,80000,Rent,2,9WPLpYZR-RuXA
9WUqifsD-gKAX,25,54000,Mortgage,NULL,9WUqifsD-gKAX
9x3dNtYZ-Bsji,30,125000,Mortgage,14,9x3dNtYZ-Bsji
9XbRH8ej-bbT6,21,60000,Rent,5,9XbRH8ej-bbT6
9xs4luPf-alJ7,24,30000,Rent,0,9xs4luPf-alJ7
9xvFRRyg-DfvT,23,41500,Rent,3,9xvFRRyg-DfvT
9xXWDDow-m4Xq,22,28800,Mortgage,2,9xXWDDow-m4Xq
9YBYhIZj-gcbL,26,53155,Mortgage,10,9YBYhIZj-gcbL
9ycEwKaG-03a3,33,44004,Mortgage,4,9ycEwKaG-03a3
9ydmrI3n-2mnt,27,37200,Rent,4,9ydmrI3n-2mnt
